"","Hospitais","Hospitais.com.até.30.leitos","Hospitais.com.31.a.50.leitos","Hospitais.com.51.a.150.leitos","Hospitais.com.151.a.500.leitos","Hospitais.que.atendem.apenas.ao.SUS","Hospitais.com.até.30.leitos.que.atendem.apenas.ao.SUS","Hospitais.com.31.a.50.leitos.que.atendem.apenas.ao.SUS","Hospitais.com.51.a.150.leitos.que.atendem.apenas.ao.SUS","Hospitais.que.atendem.somente.plano.de.saúde.particular","Hospitais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Hospitais.com.31.a.50.leitos.que.atendem.somente.plano.de.saúde.particular","Hospitais.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.com.31.a.50.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.com.51.a.150.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.da.administração.pública","Hospitais.da.administração.pública.com.até.30.leitos","Hospitais.da.administração.pública.com.31.a.50.leitos","Hospitais.da.administração.pública.com.51.a.150.leitos","Hospitais.da.administração.pública.que.atendem.apenas.ao.SUS","Hospitais.da.administração.pública.com.até.30.leitos.que.atendem.apenas.ao.SUS","Hospitais.da.administração.pública.com.31.a.50.leitos.que.atendem.apenas.ao.SUS","Hospitais.da.administração.pública.com.51.a.150.leitos.que.atendem.apenas.ao.SUS","Hospitais.de.entidades.empresariais","Hospitais.de.entidades.empresariais.com.até.30.leitos","Hospitais.de.entidades.empresariais.com.31.a.50.leitos","Hospitais.de.entidades.empresariais.com.51.a.150.leitos","Hospitais.de.entidades.empresariais.que.atendem.somente.plano.de.saúde.particular","Hospitais.de.entidades.empresariais.com.até.30.leitos.que.atendem.somente.plano.de.saúde.particular","Hospitais.de.entidades.empresariais.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.de.entidades.sem.fins.lucrativos","Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos","Hospitais.de.entidades.sem.fins.lucrativos.com.31.a.50.leitos","Hospitais.de.entidades.sem.fins.lucrativos.com.51.a.150.leitos","Hospitais.de.entidades.sem.fins.lucrativos.que.atendem.apenas.ao.SUS","Hospitais.de.entidades.sem.fins.lucrativos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.de.entidades.sem.fins.lucrativos.com.até.30.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.de.entidades.sem.fins.lucrativos.com.31.a.50.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Hospitais.de.entidades.sem.fins.lucrativos.com.51.a.150.leitos.que.atendem.ao.SUS.e.plano.de.saúde.particular","Mamógrafos.por.100.mil.habitantes","Mamógrafos.disponíveis.ao.SUS.por.100.mil.habitantes","Equipamentos.de.ressonância.magnética.por.100.mil.habitantes","Equipamentos.de.ressonância.magnética.disponíveis.ao.SUS.por.100.mil.habitantes","Equipamentos.de.ultrassonografia.por.100.mil.habitantes","Equipamentos.de.ultrassonografia.disponíveis.ao.SUS.por.100.mil.habitantes","Equipamentos.para.diálise.por.100.mil.habitantes","Equipamentos.para.diálise.disponíveis.ao.SUS.por.100.mil.habitantes","Enfermeiros.por.100.mil.habitantes","Enfermeiros.disponíveis.ao.SUS.por.100.mil.habitantes","Cirurgiões.dentistas.por.100.mil.habitantes","Cirurgiões.dentistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.especialistas.por.100.mil.habitantes","Médicos.Cardiologistas.por.100.mil.habitantes","Médicos.Clínicos.ou.Generalistas.Alopatas.por.100.mil.habitantes","Médicos.de.Saúde.da.Família.ou.Médicos.Comunitários.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.por.100.mil.habitantes","Médicos.em.Radiologia.e.Diagnóstico.por.Imagem.por.100.mil.habitantes","Médicos.Endocrinologistas..Metabologistas.ou.Diabetólogos.por.100.mil.habitantes","Médicos.Gastroenterologistas.por.100.mil.habitantes","Médicos.Ginecologistas.e.Obstetras.ou.Mastologistas.e.Cirurgiões.de.Mama.por.100.mil.habitantes","Médicos.Nefrologistas.por.100.mil.habitantes","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.por.100.mil.habitantes","Médicos.Ortopedistas.e.Traumatologistas.por.100.mil.habitantes","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.por.100.mil.habitantes","Médicos.Psiquiatras.e.Médicos.Psicanalistas.por.100.mil.habitantes","Médicos.Neurologistas.por.100.mil.habitantes","Médicos.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Cardiologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Clínicos.ou.Generalistas.Alopatas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.de.Saúde.da.Família.ou.Médicos.Comunitários.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.em.Medicina.Intensiva.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.em.Radiologia.e.Diagnóstico.por.Imagem.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Endocrinologistas..Metabologistas.ou.Diabetólogos.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Gastroenterologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Ginecologistas.Obstetras.ou.Mastologistas.e.Cirurgiões.de.Mama.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Nefrologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Oftalmologistas.e.Cirurgiões.Oftalmológicos.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Ortopedistas.e.Traumatologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Otorrinolaringologistas.e.Cirurgiões.Otorrinolaringológicos.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Pediatras..Hebiatras.e.Neonatologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Psiquiatras.e.Médicos.Psicanalistas.disponíveis.ao.SUS.por.100.mil.habitantes","Médicos.Neurologistas.disponíveis.ao.SUS.por.100.mil.habitantes","Tomógrafos.computadorizados.por.100.mil.habitantes","Tomógrafos.computadorizados.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.por.100.mil.habitantes","Leitos.de.UTI.Adulto.Coronariana.disponíveis.ao.SUS.por.100.mil.habitantes","Leitos.por.1000.habitantes","Leitos.disponíveis.ao.SUS.por.1000.habitantes","Médicos.por.1000.habitantes","Médicos.disponíveis.ao.SUS.por.1000.habitantes","DESEMPENHO"
"51004",5,2,2,1,0,3,2,0,1,0,0,0,2,0,2,0,3,2,0,1,3,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1.1,1.1,0,0,34.2,22.8,0,0,143.8,140.4,60.5,44.5,105,3.4,65.1,25.1,0,1.1,1.1,0,2.3,0,0,1.1,0,4.6,1.1,1.1,100.5,3.4,61.6,25.1,0,1.1,1.1,0,2.3,0,0,1.1,0,3.4,1.1,1.1,1.1,1.1,0,0,2.3,2.1,1.1,1,0.0563053048639442
"51005",10,8,1,1,0,7,6,0,1,2,1,1,1,1,0,0,8,7,0,1,7,6,0,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2.8,0.7,2.12,2.12,24.8,14.9,13.4,13.4,174,167.7,55.9,48.1,134.4,2.8,67.2,17.7,0.7,8.5,1.4,0.7,7.8,1.4,7.1,5.7,2.1,9.2,2.1,2.8,101.2,0.7,60.1,17.7,0.7,4.2,0,0,5,1.4,2.1,4.2,1.4,3.5,0.7,1.4,8.5,4.2,13.4,7.1,1.8,1.5,1.5,1.1,0.20827457107513
"51006",9,7,1,1,0,6,4,1,1,3,3,0,0,0,0,0,6,4,1,1,6,4,1,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5.1,1.7,1.69,0.85,27.1,12.7,0.8,0.8,145.7,138.9,88.9,40.7,106.7,3.4,64.4,14.4,0.8,6.8,0,0,5.9,0.8,3.4,2.5,0.8,2.5,0.8,0,82.2,1.7,52.5,14.4,0.8,2.5,0,0,4.2,0.8,0.8,1.7,0,1.7,0.8,0,5.9,1.7,8.5,8.5,1.8,1.5,1.2,0.9,0.419292187273186
"51007",10,6,1,3,0,4,3,0,1,1,1,0,5,2,1,2,4,3,0,1,4,3,0,1,5,3,1,1,1,1,4,1,0,0,1,0,1,0,0,1,3.2,1.6,2.36,1.18,17.3,7.9,9.8,9.8,111.9,93.3,67.7,23.2,118.9,4.3,62.2,11.8,0.8,5.9,0.4,0.4,9.5,0,5.9,5.1,0.8,9.8,2.4,2.8,76,2.4,41.7,11.4,0.8,2,0.4,0,4.3,0,0.8,3.9,0.4,6.3,1.6,1.2,3.5,1.2,18.1,0,1.4,0.8,1.4,0.8,0.119289600607225
"51008",11,7,3,1,0,6,3,2,1,5,4,1,0,0,0,0,6,3,2,1,6,3,2,1,5,4,1,0,5,4,0,0,0,0,0,0,0,0,0,0,1.4,0.7,1.41,1.41,18.3,7.7,0,0,124.7,113.4,75.4,19.7,69.7,2.8,33.8,15.5,0.7,2.1,0.7,0,3.5,0,2.8,2.8,0.7,4.2,0,0,47.2,0,26.1,15.5,0.7,0.7,0,0,1.4,0,0,0.7,0,2.1,0,0,3.5,2.8,7,0,1.9,1.4,0.8,0.5,0.0793119577193135
"51009",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,19.6,0,0,172,172,46.9,43,70.4,0,46.9,15.6,0,3.9,0,0,0,0,0,0,0,3.9,0,0,70.4,0,46.9,15.6,0,3.9,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,1.1,1.1,0.7,0.7,0.489504991111719
"51010",5,4,0,1,0,3,2,0,1,1,1,0,1,1,0,0,3,2,0,1,3,2,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,23.4,17.6,0,0,162.5,155.1,51.2,36.6,130.3,10.2,67.3,7.3,4.4,5.9,0,0,13.2,0,2.9,5.9,0,13.2,0,1.5,105.4,7.3,60,7.3,4.4,4.4,0,0,7.3,0,0,4.4,0,10.2,0,1.5,1.5,0,14.6,11.7,2,1.6,1.6,1.3,0.230220489644977
"51011",9,5,2,2,0,3,2,0,1,1,1,0,5,2,2,1,5,2,1,2,3,2,0,1,4,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2.2,1.1,1.09,0.54,16.3,6,21.7,21.7,145.5,140.6,54.3,30.4,132.4,4.3,71.6,11.9,0,4.3,0,1.6,3.3,1.1,6,9.8,1.6,15.7,1.6,3.8,94.4,2.2,55.4,11.9,0,1.1,0,1.1,1.6,1.1,2.7,6.5,1.1,9.8,0.5,2.2,2.7,1.1,16.8,14.1,2.2,1.9,1.6,1.1,0.431791049711027
"51012",6,2,3,1,0,2,1,1,0,1,1,0,3,0,2,1,1,1,0,0,1,1,0,0,2,1,1,0,1,1,1,3,0,2,1,1,2,0,1,1,4,4,0.8,0.8,17.7,13.7,0.8,0.8,113.5,107.9,37.8,21.7,81.3,1.6,42.7,18.5,0,4,0,0,4,0.8,3.2,2.4,0,4,0,0,68.4,1.6,34.6,18.5,0,2.4,0,0,4,0.8,1.6,0.8,0,4,0,0,1.6,1.6,0,0,1.8,1.5,0.8,0.7,0.0823804492313054
"51013",25,10,10,5,1,11,4,5,2,5,2,3,9,4,2,3,13,5,5,3,11,4,5,2,9,3,5,1,4,1,5,4,2,0,1,0,3,1,0,1,3.2,1.4,1.58,0.7,23.3,10,14.6,14.4,146.5,133.4,65.1,30.7,128.6,6,70.5,11.8,0.7,3.9,1.1,0.9,5.3,1.6,4.2,5.8,1.2,14.2,1.6,2.6,106.3,4.6,60.4,11.8,0.7,3.2,0.7,0.4,3.7,1.6,1.4,4.2,1.1,11.2,1.6,2.3,2.5,1.9,21.9,8.6,2.1,1.5,1.5,1.2,0.173632309477055
"51014",15,6,4,5,0,5,2,1,2,4,2,2,6,2,1,3,3,1,0,2,3,1,0,2,6,4,2,0,4,2,2,6,1,2,3,2,4,0,1,3,5.1,3.4,2.63,2.25,30.2,22.5,9.2,9,155.6,136.3,57.4,28,151.3,6.4,80.7,8.3,0.6,8.4,0.9,1.1,9,1.7,6.8,7.3,2.6,13.3,2.8,3.9,100.2,4.1,57.2,8.3,0.2,6,0,0.9,4.9,1.1,3.6,3.8,1.7,6,1.1,3.2,5.4,4.1,24.2,6,1.4,0.9,1.8,1.2,0.293082828280516
"51015",6,3,2,1,0,4,1,2,1,2,2,0,0,0,0,0,4,1,2,1,4,1,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5.9,3,0.99,0.99,27.7,9.9,1,1,122.8,116.9,50.5,31.7,69.3,0,41.6,9.9,1,3,0,0,5.9,0,1,3,1,2,1,1,57.4,0,36.6,9.9,1,1,0,0,3,0,0,3,1,1,1,1,3,1,9.9,0,1.8,1.5,0.8,0.7,0.256944635698784
"51016",6,5,1,0,0,4,3,1,0,1,1,0,1,1,0,0,4,3,1,0,4,3,1,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.7,1.9,1.86,0,33.5,14.9,0,0,106.2,100.6,69,24.2,76.4,0,46.6,13,0,1.9,0,0,5.6,0,1.9,1.9,0,5.6,0,1.9,61.5,0,39.1,13,0,0,0,0,3.7,0,0,0,0,5.6,0,1.9,3.7,1.9,0,0,2.2,1.6,0.9,0.7,0.212409977914089
"52001",125,66,26,28,7,33,19,4,6,59,38,9,33,9,13,11,29,16,4,5,29,16,4,5,88,46,21,19,58,38,30,10,4,1,4,4,5,1,1,2,4.7,1.3,2.54,0.79,34,13.9,21.8,20.7,194.5,170.1,109.4,31.7,233.5,14.9,93.1,14.9,2,8.8,4.3,2.9,20,3.8,12.6,10.4,5.7,29,6.2,7.9,156.9,6.2,73.4,14.7,1.4,3.9,1.5,0.7,10.7,3.1,4.7,5.2,2.2,21.6,2.8,4.2,5.7,2.6,46.3,21,3.3,1.7,3.6,2.4,0.762969125806901
"52002",33,19,9,4,1,20,15,3,1,3,2,1,10,2,5,3,20,15,3,1,20,15,3,1,12,4,5,3,3,2,9,1,0,1,0,0,1,0,1,0,2.2,1.3,1.36,1.05,19.4,13,12.1,11.3,127.4,121.5,38.4,22.2,144.6,10,67.9,15.2,0.4,7.3,1.2,0.2,8,2.7,8.9,6.4,1.9,9.8,4.7,5.4,128.3,6.5,61.8,15.2,0.3,5.3,0.9,0.2,7,2.7,7.7,6,1.7,9,4.3,4.6,2.9,2.3,13.5,7.9,1.2,1,1.9,1.7,0.354156060644545
"52003",12,9,2,1,0,7,5,1,1,4,3,1,1,1,0,0,7,5,1,1,7,5,1,1,4,3,1,0,3,2,1,1,1,0,0,0,0,0,0,0,4.4,1.5,1.09,0.73,16.7,2.5,14.9,14.5,93.7,90.8,46.1,31.2,148.5,4.4,70.8,22.1,1.5,5.8,1.5,2.2,17.8,1.8,2.2,7.6,0.7,9.1,3.6,1.8,121.6,2.5,58.8,22.1,1.5,4,0.7,0.4,16.3,1.8,0.7,5.4,0.4,6.9,2.5,1.1,4.4,1.8,14.2,3.6,1,0.6,1.8,1.4,0.334000287621298
"52004",12,6,4,2,0,7,2,4,1,5,4,0,0,0,0,0,7,2,4,1,7,2,4,1,5,4,0,1,5,4,0,0,0,0,0,0,0,0,0,0,1.9,0.9,0.42,0.21,7.1,3.5,13.4,13.4,88,85.5,37.3,24,101.4,3.3,58.5,15.6,0,3.4,0.5,0.6,3.9,1.6,2.9,3,1.2,3.9,1.9,1.5,83.3,1.7,51.7,15.6,0,1.2,0.3,0.3,2.1,1.5,1.7,2.3,0.7,2.3,1.2,1,0.8,0.6,1.6,1,0.4,0.3,1.1,0.9,0.113891730482118
"52005",23,11,8,4,0,14,9,4,1,0,0,0,9,2,4,3,14,9,4,1,14,9,4,1,6,1,3,2,0,0,6,3,1,1,1,0,3,1,1,1,2.5,1.8,2.45,1.23,30.4,21.5,23.9,23.9,113.5,104.9,116.9,34.4,139.3,8.9,83.1,8.3,0.3,3.4,1.8,0.9,6.7,1.2,4.3,2.8,1.2,15,1.8,3.4,111.4,7.1,69.3,8.3,0.3,1.8,0.6,0.3,5.5,0.9,2.1,1.8,0.6,12,1.2,2.8,4.6,2.8,14.7,7.7,2.3,1.8,1.6,1.3,0.2301191230814
"52006",5,5,0,0,0,4,4,0,0,1,1,0,0,0,0,0,4,4,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,21.7,9.6,0,0,142,142,50.5,40.9,84.2,4.8,40.9,26.5,0,0,0,0,4.8,0,4.8,2.4,0,2.4,0,0,62.6,2.4,31.3,26.5,0,0,0,0,2.4,0,2.4,2.4,0,0,0,0,2.4,0,0,0,2.1,1.8,0.9,0.7,0.0712480229412723
"52007",7,5,1,1,0,7,5,1,1,0,0,0,0,0,0,0,7,5,1,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,3.2,1.06,1.06,21.2,14.8,21.2,21.2,124.8,121.7,42.3,30.7,76.2,3.2,37,20.1,0,4.2,1.1,4.2,2.1,1.1,0,1.1,0,1.1,1.1,1.1,70.9,3.2,36,20.1,0,4.2,0,4.2,0,1.1,0,1.1,0,0,1.1,1.1,3.2,2.1,0,0,1.8,1.8,0.9,0.8,0.237551346568514
"52008",14,11,3,0,0,10,8,2,0,4,3,1,0,0,0,0,10,8,2,0,10,8,2,0,4,3,1,0,4,3,0,0,0,0,0,0,0,0,0,0,3.8,3,1.52,1.52,27.3,16.7,41.7,0,114.5,110,63.7,41,83.4,6.1,39.4,22,0.8,0.8,1.5,0,2.3,0.8,0.8,3,0,5.3,0,0,69,3.8,31.9,22,0.8,0.8,0,0,2.3,0,0,1.5,0,5.3,0,0,6.1,5.3,7.6,0,2.8,1.9,0.9,0.7,0.0611627708834032
"52009",17,14,3,0,0,14,12,2,0,3,2,1,0,0,0,0,14,12,2,0,14,12,2,0,3,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3.4,1.7,0,0,28.4,17.2,12.9,12.9,129.2,122.3,65.4,49.9,104.2,3.4,69.7,16.4,0,0.9,0.9,0.9,3.4,0,1.7,2.6,0,3.4,0.9,0,87,2.6,58.6,16.4,0,0.9,0,0,2.6,0,0,2.6,0,2.6,0.9,0,0.9,0,0,0,2.9,2.3,1.2,0.9,0.195066969299486
"52010",12,8,4,0,0,8,6,2,0,2,2,0,2,0,2,0,8,6,2,0,8,6,2,0,3,2,1,0,2,2,1,1,0,1,0,0,1,0,1,0,6.8,3.4,1.71,0.85,24.8,18,8.5,8.5,141,136.8,78.6,45.3,117.1,2.6,75.2,17.1,0,5.1,0.9,0.9,2.6,0.9,0,3.4,0,5.1,2.6,0.9,93.2,0,61.5,17.1,0,4.3,0.9,0,1.7,0.9,0,1.7,0,2.6,1.7,0.9,4.3,1.7,8.5,8.5,2.5,1.8,1.3,1,0.375306321125247
"52011",14,6,4,4,1,8,3,3,2,3,2,0,3,1,1,1,9,4,3,2,8,3,3,2,3,1,1,1,2,1,1,3,1,0,1,0,3,1,0,1,3.5,1.7,2.04,1.48,17.1,9.3,15,11.9,138.3,126.6,78.3,42.3,172.8,7.8,83.9,15.6,3.5,6.9,2,0.7,10.4,2.8,6.3,11.5,3,14.5,4.5,5.2,140.9,6.1,69.2,15.6,3.5,5.6,1.7,0.4,8.7,2.4,2.4,9.7,2,11.1,3.2,3.9,3.9,2.6,25.1,13.2,1.6,0.9,2.3,1.8,0.322970089034398
"52012",18,11,6,1,0,14,11,3,0,2,0,2,2,0,1,1,14,11,3,0,14,11,3,0,2,0,2,0,2,0,0,2,0,1,1,0,2,0,1,1,2,1,0,0,21.7,13.8,1,1,101.6,97.2,61.6,36,76.9,2,49.8,11.8,0,1.5,1,0,3.5,0,0,2.5,0.5,3.9,0.5,1.5,65.6,1.5,42.9,11.8,0,1,1,0,2,0,0,2,0.5,2.5,0.5,1.5,2.5,1,4.9,4.9,2.3,1.9,0.8,0.7,0.199251474498783
"52013",21,12,8,1,0,9,5,4,0,4,4,0,8,3,4,1,9,5,4,0,9,5,4,0,11,7,4,0,4,4,7,1,0,0,1,0,1,0,0,1,8.9,4.8,2.98,2.38,57.7,36.9,32.7,32.1,162.5,148.2,82.1,43.4,138.7,4.8,89.3,11.3,0,6,0.6,0,8.3,1.2,3.6,3.6,1.8,7.1,1.2,4.2,97,3,61.3,11.3,0,4.2,0,0,4.8,1.2,2.4,3,0.6,4.8,0.6,1.8,8.3,4.8,17.3,2.4,3.8,2.6,1.6,1.2,0.180826914387033
"52014",13,7,2,3,1,7,5,0,1,3,2,1,3,0,1,2,7,5,0,1,7,5,0,1,6,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,4.1,3.3,2.49,2.49,29,16.6,27.4,27.4,192.3,181.5,88.7,58,136.8,5.8,58.9,14.9,0.8,21.6,0,0.8,2.5,0,5,11.6,0.8,12.4,0.8,5,105.3,2.5,42.3,14.9,0.8,19.1,0,0.8,1.7,0,2.5,9.1,0,9.9,0.8,4.1,6.6,5.8,18.2,16.6,5,3.2,1.7,1.4,0.69474282960588
"52015",30,20,3,7,0,20,11,2,7,7,6,1,3,3,0,0,17,11,1,5,17,11,1,5,10,9,1,0,7,6,3,3,0,1,2,3,0,0,0,0,2.3,1.4,1.37,1.14,30.1,20.5,16,15.5,140.9,121.5,109.8,37.9,126.2,5.9,72.8,10.3,0.2,3.4,0.7,0.7,5.5,0,3.7,7.1,0.7,12.1,3.2,2.1,107.3,5.5,61.4,10.3,0.2,2.7,0.5,0.7,3,0,3.2,6.4,0.7,9.6,3.2,1.6,4.1,3.4,19.9,6.6,2.5,1.8,1.5,1.2,0.283080339523324
"52016",15,8,4,3,0,9,6,1,2,1,1,0,5,1,3,1,8,5,1,2,8,5,1,2,6,3,2,1,1,1,4,1,0,1,0,0,1,0,1,0,3,1.7,0.85,0.85,25.8,19.9,16.1,16.1,141.1,133.5,90,49.4,163.9,7.6,95.1,12.7,0,7.6,1.3,0.4,6.8,2.1,4.6,5.1,2.1,12.3,3.8,2.1,135.6,5.5,83.7,12.7,0,5.9,1.3,0,3.4,1.7,3.4,3,1.7,8.9,2.1,1.7,3.8,3.4,16.9,15.6,2.2,1.7,1.9,1.5,0.275906306901016
"52017",17,10,4,3,0,9,6,0,3,4,3,1,4,1,3,0,9,6,0,3,9,6,0,3,6,3,3,0,4,3,2,2,1,1,0,0,2,1,1,0,4.2,2.3,0.77,0.77,21.8,10.7,7.7,7.7,114.6,100.4,102.7,36,144.5,6.5,85.1,10.7,0.4,8.4,2.3,0.8,5.7,1.1,3.8,3.8,1.1,11.1,3.1,3.8,105.4,4.6,61.7,10.7,0,5.4,0.8,0.4,2.7,1.1,1.5,3.8,0.4,9.6,2.3,2.7,5,2.7,30.3,19.2,2.2,1.4,1.7,1.2,0.272647996460056
"52018",9,3,4,2,0,5,3,1,1,0,0,0,4,0,3,1,5,3,1,1,5,3,1,1,2,0,1,1,0,0,2,2,0,2,0,0,2,0,2,0,4.4,3.3,0.55,0.55,18.9,7.2,17.7,17.2,137,127,63.8,45.5,140.3,6.7,85.4,22.2,0,3.9,0.6,1.1,3.3,2.8,4.4,2.2,0,7.8,0,3.9,119.3,2.8,74.9,22.2,0,2.2,0.6,0.6,2.8,2.2,1.7,2.2,0,7.2,0,3.3,3.9,2.8,11.1,2.8,1.9,1.4,1.5,1.3,0.277324203886609
"53001",52,17,4,19,13,18,2,0,5,25,12,4,9,3,0,6,18,4,0,5,14,1,0,4,30,12,4,11,20,9,9,6,1,0,3,3,2,1,0,1,4,0.6,3.87,1.21,37,5.8,29.1,17.3,276.9,228,81.2,21.7,274.1,21.7,90.4,17.5,9.3,13.7,5.4,4.2,28,7.1,14.7,14.8,6.4,33.6,9.2,9.4,170.9,10.5,56.5,16.7,7.9,7.3,2.1,1.8,18.3,5.2,5.7,10,2.7,25.4,4.2,5.4,7.3,1.5,43,12.3,2.2,1.4,4.3,2.8,0.628380068173941
